 Location: 50N 145W    8 Jun 2007 to  26 Oct 2012 ( 1968 lines, 18 depths,  5 blocks) Gen. Date Oct 26 2012
 Units: Depth (Meters), Salinity (PSU),  -9.999 = missing
 Time: 1200  8 Jun 2007 to 1200 10 Jun 2008 (index     1 to   369,   369 lines, 13 depths)
 Index:              1      2      3      4      5      6      9     12     14     15     16     17     18
 Depth(M):           1      5      8     10     15     20     35     45     80    100    120    150    200 QUALITY INDICES
     DATE TIME     SSS    SAL    SAL    SAL    SAL    SAL    SAL    SAL    SAL    SAL    SAL    SAL    SAL SSSSSSSSSSSSS
 20090626 1200  32.543 32.547 32.545 32.532 32.537 32.537 32.596 32.621 32.610 32.610 32.652 33.261 33.701 1111111111133
 20090627 1200  32.554 32.557 32.552 32.553 32.551 32.542 32.558 32.607 32.606 32.609 32.657 33.245 33.703 1111111111133
 20090628 1200  32.548 32.566 32.561 32.563 32.563 32.558 32.553 32.616 32.614 32.623 32.701 33.340 33.713 1111111111133
 20090629 1200  32.558 32.561 32.556 32.558 32.557 32.557 32.552 32.611 32.612 32.617 32.709 33.347 33.716 1111111111133
 20090630 1200  32.560 32.563 32.556 32.554 32.558 32.557 32.544 32.616 32.612 32.612 32.668 33.336 33.722 1111111111133
 20090701 1200  32.554 32.558 32.554 32.554 32.554 32.556 32.546 32.612 32.607 32.610 32.671 33.297 33.718 1111111111133
 20090702 1200  32.556 32.559 32.554 32.555 32.553 32.556 32.546 32.603 32.606 32.613 32.699 33.291 33.720 1111111111133
 20090703 1200  32.547 32.561 32.556 32.559 32.558 32.553 32.558 32.608 32.609 32.611 32.717 33.351 33.721 1111111111133
 20090704 1200  32.478 32.565 32.561 32.563 32.561 32.556 32.570 32.601 32.605 32.609 32.726 33.324 33.721 1111111111133
 20090705 1200  32.448 32.566 32.561 32.562 32.562 32.561 32.557 32.604 32.603 32.609 32.713 33.323 33.712 1111111111133
 20090706 1200  32.461 32.563 32.559 32.560 32.560 32.562 32.568 32.615 32.609 32.611 32.684 33.323 33.720 1111111111133
 20090707 1200  32.536 32.560 32.559 32.559 32.559 32.562 32.566 32.603 32.613 32.610 32.724 33.329 33.724 1111111111133
 20090708 1200  32.534 32.549 32.559 32.560 32.560 32.559 32.560 32.603 32.606 32.607 32.702 33.356 33.718 1111111111133
 20090709 1200  32.524 32.542 32.557 32.556 32.555 32.552 32.559 32.599 32.604 32.612 32.742 33.360 33.718 1111111111133
 20090710 1200  32.525 32.538 32.555 32.554 32.553 32.554 32.556 32.604 32.611 32.620 32.757 33.349 33.719 1111111111133
 20090711 1200  32.534 32.537 32.546 32.548 32.549 32.552 32.550 32.604 32.615 32.630 32.760 33.372 33.714 1111111111133
 20090712 1200  32.523 32.529 32.544 32.545 32.550 32.552 32.552 32.604 32.618 32.628 32.749 33.360 33.712 1111111111133
 20090713 1200  32.517 32.528 32.543 32.545 32.552 32.557 32.560 32.606 32.617 32.622 32.769 33.351 33.716 1111111111133
 20090714 1200  32.501 32.529 32.547 32.550 32.553 32.559 32.559 32.591 32.606 32.610 32.734 33.336 33.719 1111111111133
 20090715 1200  32.513 32.531 32.551 32.548 32.554 32.554 32.560 32.595 32.603 32.608 32.710 33.334 33.716 1111111111133
 20090716 1200  32.520 32.530 32.550 32.552 32.553 32.554 32.560 32.596 32.605 32.609 32.697 33.356 33.724 1111111111133
 20090717 1200  32.526 32.535 32.545 32.540 32.550 32.552 32.554 32.595 32.605 32.610 32.721 33.338 33.727 1111111111133
 20090718 1200  32.523 32.528 32.544 32.534 32.550 32.553 32.558 32.593 32.603 32.608 32.705 33.353 33.722 1111111111133
 20090719 1200  32.515 32.519 32.542 32.532 32.550 32.551 32.555 32.591 32.603 32.609 32.709 33.352 33.710 1111111111133
 20090720 1200  32.515 32.519 32.542 32.533 32.552 32.554 32.549 32.593 32.607 32.612 32.712 33.337 33.707 1111111111133
 20090721 1200  32.515 32.518 32.542 32.525 32.540 32.550 32.560 32.599 32.612 32.615 32.689 33.329 33.706 1111111111133
 20090722 1200  32.512 32.516 32.538 32.501 32.541 32.554 32.546 32.594 32.607 32.614 32.736 33.334 33.708 1111111111133
 20090723 1200  32.506 32.512 32.538 32.527 32.537 32.555 32.556 32.590 32.609 32.612 32.696 33.351 33.710 1111111111133
 20090724 1200  32.486 32.514 32.530 32.524 32.544 32.555 32.559 32.603 32.612 32.611 32.726 33.340 33.701 1111111111133
 20090725 1200  32.506 32.514 32.524 32.523 32.545 32.559 32.563 32.601 32.613 32.615 32.708 33.332 33.699 1111111111133
 20090726 1200  32.509 32.514 32.523 32.489 32.538 32.557 32.553 32.599 32.611 32.618 32.696 33.304 33.694 1111111111133
 20090727 1200  32.508 32.512 32.530 32.491 32.541 32.553 32.551 32.601 32.614 32.616 32.717 33.308 33.706 1111111111133
 20090728 1200  32.505 32.509 32.514 32.505 32.532 32.558 32.559 32.596 32.616 32.614 32.733 33.327 33.718 1111111111133
 20090729 1200  32.502 32.507 32.514 32.490 32.519 32.553 32.556 32.596 32.610 32.614 32.745 33.343 33.716 1111111111133
 20090730 1200  32.499 32.504 32.500 32.477 32.510 32.538 32.550 32.579 32.615 32.621 32.763 33.367 33.724 1111111111133
 20090731 1200  32.500 32.503 32.503 32.488 32.524 32.539 32.550 32.595 32.605 32.625 32.782 33.397 33.727 1111111111133
 20090801 1200  32.501 32.502 32.503 32.488 32.520 32.546 32.556 32.593 32.575 32.627 32.784 33.374 33.730 1111111111133
 20090802 1200  32.494 32.500 32.505 32.487 32.524 32.552 32.551 32.604 32.574 32.619 32.766 33.385 33.736 1111111111133
 20090803 1200  32.486 32.491 32.508 32.493 32.526 32.545 32.552 32.605 32.573 32.626 32.772 33.389 33.736 1111111111133
 20090804 1200  32.484 32.490 32.502 32.491 32.524 32.544 32.548 32.604 32.606 32.627 32.804 33.376 33.737 1111111111133
 20090805 1200  32.462 32.469 32.506 32.482 32.515 32.541 32.548 32.603 32.608 32.623 32.817 33.382 33.736 1111111111133
 20090806 1200  32.461 32.464 32.503 32.485 32.521 32.539 32.549 32.598 32.608 32.627 32.814 33.372 33.737 1111111111133
 20090807 1200  32.459 32.464 32.501 32.460 32.524 32.550 32.549 32.596 32.608 32.623 32.769 33.386 33.736 1111111111133
 20090808 1200  32.471 32.475 32.474 32.441 32.512 32.549 32.554 32.596 32.608 32.623 32.773 33.393 33.735 1111111111133
 20090809 1200  32.466 32.472 32.472 32.478 32.511 32.547 32.550 32.598 32.611 32.628 32.800 33.403 33.739 1111111111133
 20090810 1200  32.470 32.474 32.476 32.444 32.506 32.548 32.552 32.598 32.609 32.625 32.810 33.410 33.737 1111111111133
 20090811 1200  32.473 32.476 32.477 32.458 32.504 32.546 32.549 32.598 32.610 32.621 32.806 33.446 33.740 1111111111133
 20090812 1200  32.471 32.476 32.475 32.467 32.519 32.551 32.555 32.604 32.609 32.622 32.837 33.447 33.740 1111111111133
 20090813 1200  32.472 32.476 32.472 32.461 32.515 32.551 32.559 32.606 32.610 32.623 32.834 33.450 33.739 1111111111133
 20090814 1200  32.473 32.477 32.483 32.468 32.519 32.552 32.557 32.605 32.611 32.620 32.832 33.418 33.741 1111111111133
 20090815 1200  32.473 32.477 32.482 32.464 32.516 32.542 32.557 32.605 32.610 32.623 32.828 33.423 33.738 1111111111133
 20090816 1200  32.475 32.480 32.474 32.432 32.494 32.547 32.549 32.601 32.609 32.619 32.816 33.406 33.743 1111111111133
 20090817 1200  32.475 32.480 32.486 32.401 32.487 32.537 32.549 32.584 32.606 32.621 32.794 33.411 33.744 1111111111133
 20090818 1200  32.471 32.477 32.475 32.443 32.491 32.539 32.551 32.579 32.604 32.626 32.765 33.416 33.745 1111111111133
 20090819 1200  32.465 32.472 32.469 32.433 32.480 32.539 32.552 32.587 32.605 32.622 32.768 33.415 33.743 1111111111133
 20090820 1200  32.463 32.468 32.464 32.424 32.448 32.494 32.537 32.582 32.605 32.620 32.756 33.418 33.740 1111111111133
 20090821 1200  32.465 32.471 32.467 32.454 32.451 32.437 32.539 32.576 32.604 32.626 32.776 33.387 33.740 1111111111133
 20090822 1200  32.472 32.476 32.471 32.472 32.455 32.462 32.537 32.584 32.607 32.637 32.792 33.419 33.742 1111111111133
 20090823 1200  32.463 32.470 32.467 32.468 32.436 32.484 32.536 32.584 32.606 32.626 32.773 33.410 33.741 1111111111133
 20090824 1200  32.455 32.461 32.457 32.457 32.430 32.444 32.524 32.598 32.611 32.627 32.831 33.419 33.738 1111111111133
 20090825 1200  32.459 32.464 32.460 32.462 32.455 32.437 32.514 32.596 32.609 32.635 32.848 33.447 33.740 1111111111133
 20090826 1200  32.452 32.458 32.453 32.455 32.456 32.424 32.535 32.614 32.612 32.641 32.876 33.460 33.743 1111111111133
 20090827 1200  32.449 32.454 32.452 32.454 32.442 32.429 32.532 32.612 32.609 32.641 32.869 33.466 33.743 1111111111133
 20090828 1200  32.450 32.455 32.451 32.453 32.448 32.441 32.537 32.603 32.609 32.628 32.841 33.458 33.739 1111111111133
 20090829 1200  32.449 32.454 32.450 32.451 32.446 32.437 32.518 32.603 32.613 32.642 32.868 33.450 33.736 1111111111133
 20090830 1200  32.453 32.458 32.453 32.454 32.451 32.429 32.548 32.604 32.611 32.647 32.889 33.450 33.739 1111111111133
 20090831 1200  32.455 32.459 32.455 32.456 32.450 32.446 32.552 32.609 32.612 32.639 32.877 33.454 33.742 1111111111133
 20090901 1200  32.454 32.460 32.455 32.457 32.439 32.467 32.563 32.608 32.613 32.640 32.883 33.448 33.739 1111111111133
 20090902 1200  32.454 32.460 32.455 32.454 32.444 32.477 32.553 32.609 32.612 32.635 32.846 33.433 33.736 1111111111133
 20090903 1200  32.447 32.452 32.448 32.449 32.448 32.437 32.548 32.600 32.607 32.626 32.830 33.398 33.729 1111111111133
 20090904 1200  32.443 32.452 32.449 32.450 32.444 32.447 32.536 32.599 32.608 32.626 32.822 33.409 33.719 1111111111133
 20090905 1200  32.446 32.450 32.447 32.447 32.437 32.454 32.527 32.595 32.608 32.638 32.852 33.425 33.717 1111111111133
 20090906 1200  32.440 32.453 32.448 32.449 32.447 32.452 32.520 32.598 32.608 32.641 32.845 33.421 33.722 1111111111133
 20090907 1200  32.445 32.452 32.447 32.448 32.439 32.447 32.511 32.600 32.608 32.637 32.826 33.385 33.718 1111111111133
 20090908 1200  32.439 32.447 32.445 32.445 32.438 32.451 32.507 32.600 32.609 32.630 32.834 33.428 33.722 1111111111133
 20090909 1200  32.437 32.442 32.439 32.441 32.441 32.432 32.507 32.603 32.613 32.647 32.839 33.397 33.717 1111111111133
 20090910 1200  32.433 32.439 32.436 32.436 32.442 32.430 32.487 32.592 32.607 32.651 32.849 33.405 33.718 1111111111133
 20090911 1200  32.446 32.452 32.448 32.450 32.452 32.445 32.429 32.591 32.605 32.643 32.822 33.425 33.723 1111111111133
 20090912 1200  32.449 32.454 32.449 32.451 32.453 32.450 32.472 32.588 32.609 32.653 32.863 33.416 33.726 1111111111133
 20090913 1200  32.443 32.449 32.445 32.446 32.449 32.447 32.445 32.592 32.608 32.638 32.821 33.427 33.727 1111111111133
 20090914 1200  32.418 32.429 32.426 32.428 32.432 32.429 32.423 32.589 32.610 32.651 32.838 33.417 33.725 1111111111133
 20090915 1200  32.408 32.422 32.420 32.421 32.424 32.418 32.436 32.592 32.609 32.644 32.843 33.441 33.729 1111111111133
 20090916 1200  32.414 32.419 32.416 32.418 32.421 32.418 32.457 32.598 32.609 32.646 32.814 33.418 33.725 1111111111133
 20090917 1200  32.414 32.419 32.415 32.416 32.420 32.419 32.446 32.599 32.609 32.638 32.831 33.435 33.728 1111111111133
 20090918 1200  32.413 32.418 32.415 32.417 32.421 32.416 32.472 32.595 32.606 32.635 32.846 33.433 33.728 1111111111133
 20090919 1200  32.420 32.425 32.421 32.423 32.426 32.414 32.446 32.600 32.608 32.640 32.876 33.454 33.729 1111111111133
 20090920 1200  32.420 32.425 32.421 32.423 32.425 32.422 32.427 32.592 32.606 32.636 32.830 33.424 33.725 1111111111133
 20090921 1200  32.421 32.426 32.422 32.424 32.426 32.420 32.420 32.594 32.609 32.639 32.858 33.433 33.729 1111111111133
 20090922 1200  32.422 32.426 32.422 32.424 32.427 32.427 32.408 32.601 32.608 32.639 32.849 33.430 33.731 1111111111133
 20090923 1200  32.411 32.416 32.412 32.413 32.417 32.416 32.393 32.590 32.608 32.626 32.783 33.380 33.726 1111111111133
 20090924 1200  32.407 32.413 32.409 32.411 32.414 32.413 32.392 32.589 32.607 32.625 32.781 33.300 33.717 1111111111133
 20090925 1200  32.405 32.413 32.410 32.411 32.414 32.414 32.392 32.577 32.606 32.629 32.793 33.288 33.709 1111111111133
 20090926 1200  32.416 32.422 32.418 32.419 32.422 32.422 32.393 32.576 32.607 32.632 32.789 33.307 33.716 1111111111133
 20090927 1200  32.419 32.424 32.420 32.422 32.425 32.424 32.415 32.573 32.605 32.625 32.763 33.267 33.711 1111111111133
 20090928 1200  32.419 32.426 32.423 32.424 32.427 32.428 32.410 32.556 32.604 32.625 32.763 33.299 33.705 1111111111133
 20090929 1200  32.422 32.428 32.425 32.426 32.429 32.429 32.412 32.544 32.608 32.624 32.762 33.288 33.718 1111111111133
 20090930 1200  32.417 32.426 32.423 32.424 32.427 32.427 32.419 32.545 32.606 32.622 32.752 33.297 33.726 1111111111133
 20091001 1200  32.423 32.429 32.425 32.427 32.430 32.430 32.427 32.540 32.607 32.622 32.755 33.294 33.716 1111111111133
 20091002 1200  32.426 32.431 32.429 32.430 32.434 32.434 32.429 32.560 32.610 32.623 32.758 33.321 33.705 1111111111133
 20091003 1200  32.421 32.427 32.423 32.425 32.428 32.428 32.425 32.550 32.611 32.623 32.759 33.360 33.706 1111111111133
 20091004 1200  32.410 32.416 32.412 32.412 32.416 32.416 32.413 32.573 32.610 32.626 32.774 33.356 33.714 1111111111133
 20091005 1200  32.405 32.411 32.409 32.412 32.416 32.416 32.414 32.583 32.609 32.622 32.783 33.367 33.718 1111111111133
 20091006 1200  32.403 32.410 32.411 32.413 32.418 32.418 32.415 32.581 32.608 32.621 32.765 33.355 33.718 1111111111133
 20091007 1200  32.409 32.416 32.424 32.427 32.432 32.431 32.428 32.545 32.609 32.619 32.746 33.355 33.720 1111111111133
 20091008 1200  32.414 32.420 32.417 32.419 32.427 32.428 32.430 32.542 32.609 32.616 32.748 33.319 33.718 1111111111133
 20091009 1200  32.417 32.423 32.419 32.420 32.423 32.421 32.420 32.501 32.608 32.615 32.761 33.330 33.712 1111111111133
 20091010 1200  32.388 32.423 32.420 32.422 32.425 32.425 32.422 32.448 32.606 32.620 32.769 33.364 33.715 1111111111133
 20091011 1200  32.348 32.396 32.418 32.419 32.423 32.423 32.421 32.424 32.608 32.620 32.753 33.333 33.714 1111111111133
 20091012 1200  32.372 32.379 32.414 32.416 32.421 32.420 32.418 32.443 32.609 32.620 32.755 33.351 33.715 1111111111133
 20091013 1200  32.396 32.401 32.402 32.409 32.417 32.419 32.419 32.397 32.608 32.619 32.731 33.328 33.713 1111111111133
 20091014 1200  32.409 32.413 32.410 32.411 32.415 32.415 32.413 32.401 32.607 32.619 32.736 33.322 33.712 1111111111133
 20091015 1200  32.399 32.405 32.403 32.404 32.409 32.408 32.406 32.416 32.607 32.623 32.771 33.357 33.718 1111111111133
 20091016 1200  32.402 32.406 32.403 32.404 32.408 32.408 32.406 32.459 32.609 32.625 32.785 33.352 33.722 1111111111133
 20091017 1200  32.404 32.410 32.407 32.408 32.412 32.413 32.410 32.450 32.608 32.628 32.781 33.366 33.720 1111111111133
 20091018 1200  32.407 32.412 32.410 32.411 32.415 32.414 32.412 32.465 32.610 32.625 32.761 33.357 33.719 1111111111133
 20091019 1200  32.411 32.415 32.413 32.414 32.418 32.418 32.415 32.460 32.610 32.626 32.750 33.374 33.720 1111111111133
 20091020 1200  32.400 32.405 32.404 32.406 32.411 32.411 32.410 32.412 32.607 32.617 32.755 33.312 33.712 1111111111133
 20091021 1200  32.400 32.404 32.402 32.402 32.406 32.406 32.401 32.416 32.604 32.621 32.759 33.281 33.713 1111111111133
 20091022 1200  32.391 32.396 32.393 32.394 32.399 32.399 32.394 32.417 32.606 32.623 32.777 33.326 33.716 1111111111133
 20091023 1200  32.396 32.400 32.397 32.398 32.402 32.402 32.399 32.388 32.606 32.623 32.776 33.329 33.718 1111111111133
 20091024 1200  32.388 32.398 32.395 32.396 32.400 32.400 32.398 32.393 32.606 32.621 32.776 33.335 33.715 1111111111133
 20091025 1200  32.381 32.387 32.386 32.388 32.392 32.393 32.394 32.423 32.606 32.623 32.750 33.312 33.712 1111111111133
 20091026 1200  32.398 32.402 32.399 32.401 32.404 32.404 32.401 32.424 32.603 32.622 32.773 33.329 33.713 1111111111133
 20091027 1200  32.409 32.412 32.409 32.410 32.414 32.414 32.412 32.421 32.592 32.620 32.780 33.339 33.714 1111111111133
 20091028 1200  32.405 32.409 32.406 32.407 32.411 32.412 32.410 32.438 32.604 32.619 32.764 33.334 33.713 1111111111133
 20091029 1200  32.387 32.399 32.400 32.402 32.406 32.407 32.405 32.433 32.591 32.621 32.787 33.342 33.713 1111111111133
 20091030 1200  32.389 32.394 32.393 32.396 32.401 32.403 32.402 32.459 32.591 32.624 32.791 33.352 33.710 1111111111133
 20091031 1200  32.403 32.407 32.404 32.405 32.409 32.409 32.407 32.444 32.576 32.620 32.769 33.352 33.701 1111111111133
 20091101 1200  32.400 32.404 32.402 32.404 32.408 32.408 32.405 32.435 32.591 32.625 32.828 33.403 33.713 1111111111133
 20091102 1200  32.400 32.404 32.402 32.403 32.407 32.407 32.405 32.432 32.590 32.625 32.792 33.392 33.719 1111111111133
 20091103 1200  32.404 32.407 32.405 32.406 32.410 32.410 32.408 32.436 32.591 32.623 32.789 33.375 33.717 1111111111133
 20091104 1200  32.409 32.413 32.410 32.412 32.416 32.416 32.413 32.416 32.592 32.629 32.792 33.370 33.723 1111111111133
 20091105 1200  32.415 32.421 32.418 32.419 32.423 32.423 32.420 32.414 32.578 32.621 32.729 33.306 33.711 1444444444444
 20091106 1200  32.452 32.459 32.456 32.457 32.461 32.461 32.458 32.457 32.523 32.625 32.783 33.351 33.719 1111111111133
 20091107 1200  32.467 32.472 32.469 32.470 32.474 32.474 32.471 32.472 32.477 32.625 32.789 33.360 33.716 1111111111133
 20091108 1200  32.470 32.473 32.471 32.472 32.475 32.475 32.473 32.473 32.496 32.632 32.788 33.418 33.724 1111111111133
 20091109 1200  32.472 32.474 32.472 32.473 32.477 32.477 32.474 32.475 32.477 32.633 32.811 33.430 33.722 1111111111133
 20091110 1200  32.476 32.478 32.475 32.477 32.481 32.481 32.478 32.478 32.494 32.635 32.865 33.412 33.723 1111111111133
 20091111 1200  32.477 32.480 32.477 32.478 32.482 32.482 32.480 32.480 32.494 32.636 32.859 33.417 33.727 1111111111133
 20091112 1200  32.475 32.478 32.476 32.477 32.481 32.481 32.478 32.479 32.472 32.628 32.853 33.398 33.726 1111111111133
 20091113 1200  32.475 32.478 32.475 32.477 32.481 32.480 32.478 32.478 32.473 32.634 32.824 33.403 33.731 1111111111133
 20091114 1200  32.474 32.479 32.477 32.478 32.482 32.482 32.479 32.480 32.465 32.643 32.827 33.389 33.722 1111111111133
 20091115 1200  32.480 32.483 32.481 32.482 32.486 32.486 32.483 32.483 32.478 32.641 32.818 33.385 33.729 1111111111133
 20091116 1200  32.481 32.485 32.482 32.484 32.488 32.487 32.485 32.485 32.476 32.640 32.824 33.402 33.723 1111111111133
 20091117 1200  32.484 32.488 32.486 32.487 32.491 32.491 32.489 32.489 32.487 32.634 32.830 33.371 33.727 1111111111133
 20091118 1200  32.480 32.485 32.483 32.485 32.490 32.490 32.488 32.488 32.480 32.643 32.872 33.414 33.729 1111111111133
 20091119 1200  32.486 32.488 32.485 32.487 32.491 32.490 32.488 32.488 32.494 32.650 32.870 33.392 33.728 1111111111133
 20091120 1200  32.486 32.488 32.486 32.487 32.491 32.491 32.489 32.489 32.484 32.642 32.884 33.406 33.731 1111111111133
 20091121 1200  32.484 32.487 32.485 32.486 32.491 32.490 32.488 32.488 32.488 32.639 32.874 33.419 33.728 1111111111133
 20091122 1200  32.485 32.488 32.485 32.487 32.491 32.491 32.489 32.489 32.501 32.638 32.880 33.427 33.732 1111111111133
 20091123 1200  32.486 32.490 32.487 32.488 32.493 32.492 32.490 32.490 32.495 32.647 32.858 33.421 33.730 1111111111133
 20091124 1200  32.485 32.489 32.487 32.488 32.492 32.492 32.490 32.490 32.488 32.638 32.898 33.412 33.732 1111111111133
 20091125 1200  32.484 32.488 32.486 32.487 32.491 32.491 32.489 32.489 32.480 32.635 32.887 33.418 33.734 1111111111133
 20091126 1200  32.487 32.491 32.488 32.490 32.494 32.493 32.491 32.491 32.485 32.639 32.898 33.427 33.733 1111111111133
 20091127 1200  32.493 32.496 32.494 32.495 32.499 32.499 32.496 32.497 32.494 32.599 32.873 33.416 33.730 1111111111133
 20091128 1200  32.493 32.500 32.497 32.499 32.503 32.503 32.500 32.501 32.499 32.568 32.855 33.409 33.730 1111111111133
 20091129 1200  32.510 32.513 32.511 32.512 32.517 32.516 32.514 32.514 32.512 32.565 32.849 33.405 33.731 1111111111133
 20091130 1200  32.517 32.519 32.517 32.518 32.523 32.522 32.520 32.520 32.518 32.561 32.861 33.423 33.731 1111111111133
 20091201 1200  32.516 32.518 32.516 32.518 32.523 32.522 32.520 32.521 32.520 32.535 32.839 33.406 33.733 1111111111133
 20091202 1200  32.516 32.519 32.516 32.518 32.523 32.522 32.520 32.521 32.519 32.530 32.839 33.400 33.732 1111111111133
 20091203 1200  32.511 32.514 32.512 32.513 32.518 32.517 32.515 32.519 32.520 32.541 32.840 33.412 33.732 1111111111133
 20091204 1200  32.513 32.515 32.513 32.514 32.519 32.518 32.517 32.520 32.520 32.556 32.843 33.408 33.727 1111111111133
 20091205 1200  32.509 32.512 32.510 32.512 32.516 32.515 32.513 32.514 32.515 32.532 32.826 33.385 33.723 1111111111133
 20091206 1200  32.509 32.513 32.510 32.512 32.517 32.516 32.513 32.514 32.511 32.526 32.817 33.361 33.723 1111111111133
 20091207 1200  32.512 32.515 32.513 32.514 32.519 32.518 32.516 32.516 32.514 32.525 32.815 33.354 33.718 1111111111133
 20091208 1200  32.513 32.516 32.514 32.515 32.520 32.519 32.517 32.517 32.515 32.513 32.794 33.350 33.719 1111111111133
 20091209 1200  32.514 32.516 32.514 32.516 32.520 32.519 32.517 32.518 32.515 32.518 32.802 33.356 33.719 1111111111133
 20091210 1200  32.513 32.516 32.514 32.515 32.520 32.519 32.517 32.518 32.515 32.517 32.791 33.354 33.721 1111111111133
 20091211 1200  32.514 32.516 32.514 32.516 32.521 32.520 32.518 32.518 32.516 32.520 32.782 33.368 33.723 1111111111133
 20091212 1200  32.514 32.516 32.514 32.516 32.521 32.520 32.518 32.518 32.516 32.520 32.792 33.392 33.721 1111111111133
 20091213 1200  32.515 32.517 32.515 32.516 32.521 32.520 32.518 32.518 32.516 32.522 32.807 33.383 33.720 1111111111133
 20091214 1200  32.512 32.515 32.513 32.515 32.520 32.519 32.516 32.516 32.515 32.516 32.767 33.349 33.711 1111111111133
 20091215 1200  32.514 32.516 32.514 32.516 32.521 32.520 32.519 32.519 32.518 32.519 32.824 33.395 33.725 1111111111133
 20091216 1200  32.507 32.511 32.511 32.513 32.519 32.519 32.518 32.519 32.519 32.528 32.834 33.409 33.724 1111111111133
 20091217 1200  32.508 32.512 32.511 32.512 32.518 32.517 32.516 32.517 32.516 32.546 32.872 33.418 33.729 1111111111133
 20091218 1200  32.516 32.518 32.516 32.518 32.523 32.522 32.520 32.520 32.518 32.536 32.822 33.393 33.725 1111111111133
 20091219 1200  32.518 32.519 32.518 32.519 32.524 32.523 32.521 32.521 32.519 32.529 32.853 33.410 33.723 1111111111133
 20091220 1200  32.517 32.519 32.517 32.519 32.524 32.523 32.521 32.521 32.519 32.526 32.832 33.411 33.728 1111111111133
 20091221 1200  32.516 32.519 32.517 32.518 32.524 32.522 32.520 32.520 32.518 32.520 32.805 33.363 33.720 1111111111133
 20091222 1200  32.505 32.511 32.510 32.513 32.519 32.517 32.516 32.516 32.515 32.522 32.809 33.385 33.724 1111111111133
 20091223 1200  32.514 32.516 32.514 32.516 32.521 32.520 32.518 32.518 32.518 32.521 32.813 33.400 33.723 1111111111133
 20091224 1200  32.518 32.520 32.519 32.520 32.525 32.524 32.522 32.522 32.521 32.524 32.819 33.398 33.723 1111111111133
 20091225 1200  32.516 32.519 32.517 32.519 32.524 32.523 32.521 32.521 32.520 32.525 32.805 33.387 33.723 1111111111133
 20091226 1200  32.517 32.520 32.518 32.519 32.525 32.523 32.522 32.521 32.519 32.526 32.788 33.387 33.720 1111111111133
 20091227 1200  32.518 32.520 32.519 32.520 32.526 32.524 32.522 32.522 32.521 32.527 32.773 33.379 33.720 1111111111133
 20091228 1200  32.516 32.519 32.517 32.518 32.524 32.522 32.521 32.521 32.519 32.523 32.738 33.341 33.712 1111111111133
 20091229 1200  32.516 32.518 32.517 32.518 32.523 32.522 32.520 32.520 32.519 32.522 32.758 33.379 33.720 1111111111133
 20091230 1200  32.517 32.519 32.517 32.519 32.524 32.523 32.521 32.521 32.519 32.521 32.773 33.401 33.725 1111111111133
 20091231 1200  32.516 32.518 32.516 32.518 32.523 32.522 32.520 32.520 32.519 32.521 32.758 33.383 33.718 1111111111133
 20100101 1200  32.515 32.517 32.516 32.517 32.523 32.521 32.519 32.519 32.518 32.521 32.779 33.359 33.726 1111111111133
 20100102 1200  32.516 32.518 32.516 32.517 32.523 32.521 32.520 32.520 32.518 32.520 32.765 33.364 33.718 1111111111133
 20100103 1200  32.516 32.518 32.517 32.518 32.524 32.522 32.520 32.520 32.518 32.521 32.746 33.400 33.723 1111111111133
 20100104 1200  32.517 32.519 32.517 32.519 32.524 32.523 32.521 32.521 32.519 32.521 32.773 33.354 33.714 1111111111133
 20100105 1200  32.516 32.519 32.517 32.519 32.524 32.523 32.521 32.521 32.519 32.521 32.711 33.309 33.715 1111111111133
 20100106 1200  32.514 32.516 32.515 32.516 32.522 32.521 32.519 32.520 32.518 32.521 32.755 33.335 33.713 1111111111133
 20100107 1200  32.511 32.513 32.512 32.513 32.519 32.517 32.515 32.516 32.515 32.519 32.740 33.318 33.715 1111111111133
 20100108 1200  32.510 32.512 32.511 32.512 32.518 32.517 32.515 32.515 32.514 32.518 32.754 33.330 33.717 1111111111133
 20100109 1200  32.507 32.509 32.508 32.509 32.515 32.513 32.512 32.514 32.513 32.519 32.755 33.339 33.718 1111111111133
 20100110 1200  32.504 32.507 32.505 32.507 32.513 32.511 32.509 32.510 32.509 32.516 32.733 33.373 33.719 1111111111133
 20100111 1200  32.501 32.505 32.504 32.505 32.511 32.509 32.508 32.508 32.507 32.518 32.768 33.323 33.720 1111111111133
 20100112 1200  32.504 32.506 32.505 32.506 32.512 32.510 32.509 32.509 32.507 32.516 32.779 33.373 33.722 1111111111133
 20100113 1200  32.506 32.508 32.507 32.508 32.514 32.512 32.510 32.510 32.508 32.516 32.801 33.377 33.724 1111111111133
 20100114 1200  32.484 32.505 32.506 32.508 32.515 32.513 32.512 32.512 32.510 32.527 32.799 33.395 33.724 1111111111133
 20100115 1200  32.511 32.513 32.512 32.513 32.519 32.518 32.516 32.517 32.515 32.522 32.818 33.403 33.723 1111111111133
 20100116 1200  32.532 32.535 32.534 32.535 32.542 32.540 32.539 32.539 32.539 32.538 32.844 33.399 33.725 1111111111133
 20100117 1200  32.473 32.544 32.544 32.546 32.552 32.550 32.549 32.549 32.547 32.547 32.877 33.418 33.725 1111111111133
 20100118 1200  32.439 32.513 32.532 32.536 32.543 32.541 32.540 32.541 32.540 32.550 32.896 33.427 33.724 1111111111133
